Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
580;1063,21;2401,13;2383,88;3011,77;
581;1061,71;2402,9;2441,93;3012,43;
582;1075,45;2425,06;2727,74;3028,39;
583;1094,88;2456,07;2985,94;3051,89;
584;1112,05;2485,87;3098,15;3056,87;
585;1102,15;2482,51;1774,11;3053,24;
586;1099,89;2488,84;2138,72;3054,83;
587;1112,62;2514,52;2556,14;3065,96;
588;1131,59;2548,82;2877,91;3069,03;
589;1112,46;2534,9;2410,62;3053,72;
590;1118,85;2552;2573;3061,19;
591;1115,11;2555,38;2495,55;3059,34;
592;1096,58;2538,69;2196,79;3041,57;
593;1105,6;2555,41;2483,95;3048,9;
594;1093,87;2544,79;2295,24;3036,66;
595;1115,15;2574,34;2753,98;3056,89;
596;1093,74;2549,02;2296,99;3036,88;
597;1091,75;2546,2;2365,79;3033,57;
598;1090,79;2543,4;2419,43;3031,27;
599;1075,67;2521,53;2201,92;3014,25;
600;1091,76;2537,91;2601,19;3026,96;
601;1117,51;2641,61;2680,83;3044,52;
602;1134,78;2645,29;2937,14;3064,78;
