Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
923;22;18;8;12;
924;22;18;8;12;
925;22;18;8;12;
926;22;18;8;12;
927;22;18;8;12;
928;22;18;8;12;
929;22;18;8;12;
930;22;18;8;12;
931;22;18;8;12;
932;22;18;8;12;
933;22;18;8;12;
934;22;18;8;12;
935;22;18;8;12;
936;22;18;8;12;
937;22;18;8;12;
938;22;18;8;12;
939;22;18;8;12;
940;22;18;8;12;
941;22;18;8;12;
942;22;18;8;12;
943;22;18;8;12;
944;22;18;8;12;
945;22;18;8;12;
946;22;18;8;12;
947;22;18;8;12;
948;22;18;8;12;
949;22;18;8;12;
950;22;18;8;12;
951;22;18;8;12;
952;22;18;8;12;
953;22;18;8;12;
954;22;18;8;12;
955;22;18;10;12;
956;22;18;8;12;
957;22;18;8;12;
958;22;18;8;12;
959;22;18;8;12;
960;22;18;8;12;
961;22;18;8;12;
962;22;18;8;12;
963;22;18;8;12;
964;22;18;8;12;
965;22;18;8;12;
966;22;18;8;12;
967;22;18;8;12;
968;22;18;8;12;
969;22;18;8;12;
970;22;18;8;12;
971;22;18;8;12;
972;22;18;8;12;
973;22;18;8;12;
974;22;18;8;12;
975;22;18;8;12;
976;22;18;8;12;
977;22;18;8;12;
978;22;18;8;12;
979;22;18;8;12;
980;22;18;8;12;
981;22;18;8;12;
982;22;18;8;12;
983;22;18;8;12;
984;22;18;8;12;
985;22;18;8;12;
986;22;18;8;12;
987;22;18;8;12;
988;22;18;8;12;
989;22;18;8;12;
990;22;18;8;12;
991;22;18;8;12;
992;22;18;8;12;
993;22;18;8;12;
994;22;18;8;12;
995;22;18;8;12;
996;22;18;8;12;
997;22;18;8;12;
998;22;18;8;12;
999;22;18;8;12;
1000;22;18;8;12;
1001;22;18;8;12;
1002;22;18;8;12;
1003;22;18;8;12;
1004;22;18;8;12;
1005;22;18;8;12;
1006;22;18;8;12;
1007;22;18;8;12;
1008;22;18;8;12;
1009;22;18;8;12;
1010;22;18;8;12;
1011;22;18;8;12;
1012;22;18;8;12;
1013;22;18;8;12;
1014;22;18;8;12;
1015;22;18;8;12;
1016;22;18;8;12;
1017;22;18;8;12;
1018;22;18;8;12;
1019;22;18;8;12;
1020;22;18;8;12;
1021;22;18;8;12;
1022;22;18;8;12;
1023;22;18;8;12;
1024;22;18;8;12;
1025;22;18;8;12;
1026;22;18;8;12;
1027;22;18;8;12;
1028;22;18;8;12;
1029;22;18;8;12;
1030;22;18;8;12;
1031;22;18;8;12;
1032;22;18;8;12;
1033;22;18;8;12;
1034;22;18;8;12;
1035;22;18;8;12;
1036;22;18;8;12;
1037;22;18;8;12;
1038;22;18;8;12;
1039;22;18;8;12;
1040;22;18;8;12;
1041;22;18;8;12;
1042;22;18;8;12;
1043;22;18;8;12;
1044;22;18;8;12;
1045;22;18;8;12;
1046;22;18;8;12;
1047;22;18;8;12;
1048;22;18;8;12;
1049;22;18;8;12;
1050;22;18;8;12;
1051;22;18;8;12;
1052;22;18;8;12;
1053;22;18;8;12;
1054;22;18;8;12;
1055;22;18;8;12;
1056;22;18;8;12;
1057;22;18;8;12;
1058;22;18;8;12;
1059;22;18;8;12;
1060;22;18;8;12;
1061;22;18;8;12;
1062;22;18;8;12;
1063;22;18;8;12;
1064;22;18;8;12;
1065;22;18;8;12;
1066;22;18;8;12;
1067;22;18;8;12;
1068;22;18;8;12;
1069;22;18;8;12;
1070;22;18;8;12;
1071;22;18;8;12;
1072;22;18;8;12;
1073;22;18;8;12;
1074;22;18;8;12;
1075;22;18;8;12;
1076;22;18;8;12;
1077;22;18;8;12;
1078;22;18;8;12;
1079;22;18;8;12;
1080;22;18;8;12;
1081;22;18;8;12;
1082;22;18;8;12;
1083;22;18;8;12;
1084;22;18;8;12;
1085;22;18;8;12;
1086;22;18;8;12;
1087;22;18;8;12;
1088;22;18;8;12;
1089;22;18;8;12;
1090;22;18;8;12;
1091;22;18;8;12;
1092;22;18;8;12;
1093;22;18;8;12;
1094;22;18;8;12;
1095;22;18;8;12;
1096;22;18;8;12;
1097;22;18;8;12;
1098;22;18;8;12;
1099;22;18;8;12;
1100;22;18;8;12;
1101;22;18;8;12;
1102;22;18;8;12;
1103;22;18;8;12;
1104;22;18;8;12;
1105;22;18;8;12;
1106;22;18;8;12;
1107;22;18;8;12;
1108;22;18;8;12;
1109;22;18;8;12;
1110;22;18;8;12;
1111;22;18;8;12;
1112;22;18;8;12;
1113;22;18;8;12;
1114;22;18;8;12;
1115;22;18;8;12;
